"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Apr-2021","EQ","2,553.00","2,606.40","2,532.00","2,549.30","2,580.00","2,574.75","2,576.66","3,031.20","2,112.30","3,37,231","86,89,28,652.40","17,969"
"08-Apr-2021","EQ","2,576.00","2,576.00","2,528.75","2,577.15","2,545.00","2,549.30","2,546.35","3,031.20","2,112.30","4,14,653","1,05,58,50,648.60","27,132"
"07-Apr-2021","EQ","2,569.00","2,596.00","2,562.90","2,562.90","2,576.65","2,577.15","2,580.82","3,031.20","2,112.30","2,04,227","52,70,73,182.15","13,866"
"06-Apr-2021","EQ","2,534.90","2,580.00","2,522.05","2,521.55","2,560.00","2,562.90","2,561.89","3,031.20","2,112.30","2,31,587","59,32,99,634.90","16,204"
"05-Apr-2021","EQ","2,560.00","2,560.00","2,493.05","2,548.25","2,525.05","2,521.55","2,521.25","3,031.20","2,112.30","1,74,977","44,11,61,442.60","13,522"
"01-Apr-2021","EQ","2,548.95","2,556.45","2,525.70","2,545.05","2,541.00","2,548.25","2,542.26","3,031.20","1,812.70","1,23,628","31,42,94,820.45","12,128"
"31-Mar-2021","EQ","2,550.00","2,556.95","2,497.55","2,529.30","2,533.55","2,545.05","2,535.40","3,031.20","1,812.70","2,15,932","54,74,73,789.90","15,932"
"30-Mar-2021","EQ","2,452.50","2,555.00","2,452.50","2,459.75","2,524.95","2,529.30","2,532.03","3,031.20","1,812.70","3,52,924","89,36,13,570.45","31,750"
"26-Mar-2021","EQ","2,448.50","2,482.00","2,425.00","2,443.75","2,460.00","2,459.75","2,459.50","3,031.20","1,707.00","1,12,281","27,61,55,353.00","8,887"
"25-Mar-2021","EQ","2,461.55","2,473.30","2,422.80","2,459.05","2,452.00","2,443.75","2,442.01","3,031.20","1,707.00","1,85,760","45,36,28,114.50","13,094"
"24-Mar-2021","EQ","2,471.85","2,487.10","2,447.25","2,473.85","2,450.05","2,459.05","2,469.00","3,031.20","1,707.00","1,24,902","30,83,83,284.15","7,342"
"23-Mar-2021","EQ","2,449.00","2,489.10","2,424.30","2,449.10","2,478.50","2,473.85","2,469.06","3,031.20","1,707.00","1,58,228","39,06,74,453.30","11,787"
"22-Mar-2021","EQ","2,414.20","2,456.00","2,392.80","2,414.20","2,450.00","2,449.10","2,431.42","3,031.20","1,707.00","3,45,093","83,90,66,245.20","12,373"
"19-Mar-2021","EQ","2,355.00","2,423.50","2,311.10","2,366.75","2,401.85","2,414.20","2,399.64","3,031.20","1,583.25","3,01,432","72,33,29,268.00","15,654"
"18-Mar-2021","EQ","2,432.00","2,433.60","2,352.65","2,417.85","2,364.95","2,366.75","2,385.24","3,031.20","1,583.25","3,53,418","84,29,87,759.85","18,441"
"17-Mar-2021","EQ","2,479.90","2,479.90","2,408.00","2,470.85","2,414.95","2,417.85","2,436.45","3,031.20","1,583.25","1,65,262","40,26,53,363.90","12,426"
"16-Mar-2021","EQ","2,438.00","2,480.80","2,430.00","2,431.00","2,466.00","2,470.85","2,465.75","3,031.20","1,583.25","1,74,924","43,13,18,946.95","13,787"
"15-Mar-2021","EQ","2,470.00","2,473.50","2,417.50","2,461.20","2,444.95","2,431.00","2,434.59","3,031.20","1,583.25","1,49,542","36,40,74,163.70","12,880"
"12-Mar-2021","EQ","2,455.25","2,488.00","2,438.50","2,445.20","2,470.00","2,461.20","2,462.33","3,031.20","1,583.25","2,51,501","61,92,78,301.55","20,167"
"10-Mar-2021","EQ","2,450.00","2,454.45","2,412.00","2,441.90","2,443.40","2,445.20","2,432.03","3,031.20","1,583.25","5,40,070","1,31,34,66,650.25","33,348"
"09-Mar-2021","EQ","2,488.25","2,493.20","2,433.05","2,480.10","2,443.00","2,441.90","2,448.49","3,031.20","1,583.25","2,17,369","53,22,25,648.95","13,515"
"08-Mar-2021","EQ","2,481.70","2,504.75","2,456.90","2,481.70","2,475.00","2,480.10","2,480.52","3,031.20","1,583.25","1,25,322","31,08,63,502.00","7,239"
"05-Mar-2021","EQ","2,496.00","2,515.00","2,455.20","2,496.40","2,471.00","2,481.70","2,485.04","3,031.20","1,583.25","1,92,234","47,77,10,042.70","14,563"
"04-Mar-2021","EQ","2,495.00","2,513.90","2,468.05","2,497.35","2,501.85","2,496.40","2,494.69","3,031.20","1,583.25","2,34,847","58,58,70,069.90","17,333"
"03-Mar-2021","EQ","2,485.00","2,504.95","2,454.50","2,470.15","2,495.00","2,497.35","2,474.19","3,031.20","1,583.25","4,01,553","99,35,16,893.80","13,614"
"02-Mar-2021","EQ","2,450.00","2,488.70","2,421.05","2,439.70","2,467.05","2,470.15","2,444.62","3,031.20","1,583.25","4,54,781","1,11,17,65,080.95","37,468"
"01-Mar-2021","EQ","2,406.80","2,450.00","2,400.00","2,428.20","2,430.50","2,439.70","2,424.92","3,031.20","1,583.25","3,75,900","91,15,27,961.15","25,372"
"26-Feb-2021","EQ","2,430.00","2,489.15","2,401.40","2,467.50","2,417.00","2,428.20","2,442.45","3,031.20","1,583.25","4,29,637","1,04,93,67,731.50","28,562"
"25-Feb-2021","EQ","2,490.00","2,523.00","2,461.50","2,477.80","2,463.00","2,467.50","2,485.98","3,031.20","1,583.25","3,85,483","95,83,04,943.40","24,624"
"24-Feb-2021","EQ","2,430.00","2,488.00","2,425.00","2,425.40","2,470.00","2,477.80","2,447.67","3,031.20","1,583.25","1,56,074","38,20,17,266.50","11,515"
"23-Feb-2021","EQ","2,451.00","2,465.00","2,420.20","2,451.80","2,422.00","2,425.40","2,438.10","3,031.20","1,583.25","3,37,498","82,28,53,163.85","18,911"
"22-Feb-2021","EQ","2,501.00","2,501.65","2,428.00","2,497.00","2,430.00","2,451.80","2,474.38","3,031.20","1,583.25","3,10,866","76,91,99,450.95","13,603"
"19-Feb-2021","EQ","2,501.00","2,531.95","2,458.90","2,521.20","2,494.95","2,497.00","2,497.33","3,031.20","1,583.25","3,37,660","84,32,47,158.90","17,574"
"18-Feb-2021","EQ","2,545.00","2,564.00","2,484.00","2,538.20","2,523.00","2,521.20","2,512.98","3,031.20","1,583.25","3,33,066","83,69,87,542.35","16,378"
"17-Feb-2021","EQ","2,587.70","2,600.00","2,525.05","2,588.80","2,545.00","2,538.20","2,559.91","3,031.20","1,583.25","3,22,019","82,43,40,657.05","15,671"
"16-Feb-2021","EQ","2,610.00","2,619.00","2,575.00","2,606.30","2,589.85","2,588.80","2,590.15","3,031.20","1,583.25","1,75,989","45,58,37,368.50","10,009"
"15-Feb-2021","EQ","2,599.80","2,622.90","2,575.25","2,601.85","2,604.65","2,606.30","2,600.57","3,031.20","1,583.25","3,49,795","90,96,65,245.05","12,575"
"12-Feb-2021","EQ","2,617.00","2,635.00","2,595.00","2,608.75","2,595.25","2,601.85","2,612.31","3,031.20","1,583.25","4,31,785","1,12,79,57,930.85","19,710"
"11-Feb-2021","EQ","2,586.00","2,614.00","2,574.95","2,586.10","2,606.85","2,608.75","2,599.90","3,031.20","1,583.25","4,03,576","1,04,92,58,433.05","17,725"
"10-Feb-2021","EQ","2,595.80","2,605.00","2,542.45","2,582.25","2,589.00","2,586.10","2,571.74","3,031.20","1,583.25","8,75,894","2,25,25,74,750.00","46,569"
"09-Feb-2021","EQ","2,700.00","2,700.05","2,545.00","2,757.95","2,584.00","2,582.25","2,584.92","3,031.20","1,583.25","25,57,483","6,61,08,87,186.05","1,54,146"
"08-Feb-2021","EQ","2,795.00","2,802.90","2,730.00","2,752.05","2,749.00","2,757.95","2,760.46","3,031.20","1,583.25","4,32,228","1,19,31,49,519.90","21,571"
"05-Feb-2021","EQ","2,681.70","2,765.00","2,637.45","2,681.60","2,765.00","2,752.05","2,708.87","3,031.20","1,583.25","3,49,538","94,68,53,082.85","23,286"
"04-Feb-2021","EQ","2,700.00","2,726.00","2,647.60","2,677.05","2,679.10","2,681.60","2,692.99","3,031.20","1,583.25","3,65,087","98,31,75,313.30","14,413"
"03-Feb-2021","EQ","2,562.00","2,712.00","2,562.00","2,571.55","2,674.95","2,677.05","2,664.51","3,031.20","1,583.25","7,15,059","1,90,52,80,575.55","33,329"
"02-Feb-2021","EQ","2,553.00","2,585.30","2,519.30","2,534.10","2,582.00","2,571.55","2,551.89","3,031.20","1,583.25","5,61,350","1,43,25,05,873.80","24,292"
"01-Feb-2021","EQ","2,625.90","2,625.90","2,499.25","2,608.15","2,538.00","2,534.10","2,533.56","3,031.20","1,583.25","6,70,793","1,69,94,91,788.05","43,516"
"29-Jan-2021","EQ","2,670.00","2,672.40","2,571.30","2,663.85","2,589.90","2,608.15","2,605.58","3,031.20","1,583.25","4,09,323","1,06,65,22,342.50","24,953"
"28-Jan-2021","EQ","2,622.15","2,677.25","2,593.70","2,648.15","2,637.85","2,663.85","2,636.81","3,031.20","1,583.25","2,74,398","72,35,34,087.55","13,717"
"27-Jan-2021","EQ","2,640.90","2,657.30","2,602.50","2,635.25","2,620.15","2,648.15","2,641.01","3,031.20","1,583.25","4,43,542","1,17,13,99,549.55","12,048"
"25-Jan-2021","EQ","2,699.85","2,711.30","2,628.10","2,690.35","2,633.00","2,635.25","2,648.66","3,031.20","1,583.25","3,79,962","1,00,63,89,290.75","27,885"
"22-Jan-2021","EQ","2,744.00","2,744.00","2,680.00","2,738.95","2,684.00","2,690.35","2,709.86","3,031.20","1,583.25","2,46,554","66,81,26,549.00","13,463"
"21-Jan-2021","EQ","2,735.60","2,799.90","2,726.10","2,722.15","2,743.55","2,738.95","2,770.94","3,031.20","1,583.25","4,22,591","1,17,09,74,977.70","24,771"
"20-Jan-2021","EQ","2,762.00","2,769.45","2,713.00","2,750.90","2,714.05","2,722.15","2,740.53","3,031.20","1,583.25","2,32,657","63,76,03,689.00","13,569"
"19-Jan-2021","EQ","2,660.25","2,788.80","2,652.10","2,645.10","2,749.00","2,750.90","2,752.07","3,031.20","1,583.25","6,62,092","1,82,21,26,131.85","35,829"
"18-Jan-2021","EQ","2,705.00","2,705.00","2,595.55","2,711.70","2,630.00","2,645.10","2,639.59","3,031.20","1,583.25","4,30,742","1,13,69,82,177.65","25,826"
"15-Jan-2021","EQ","2,790.00","2,790.00","2,670.00","2,785.55","2,698.05","2,711.70","2,724.28","3,031.20","1,583.25","4,43,692","1,20,87,41,315.05","24,011"
"14-Jan-2021","EQ","2,780.00","2,800.00","2,754.05","2,766.65","2,781.00","2,785.55","2,775.45","3,031.20","1,583.25","3,70,142","1,02,73,10,327.30","16,732"
"13-Jan-2021","EQ","2,844.95","2,849.20","2,742.75","2,833.50","2,767.95","2,766.65","2,785.78","3,031.20","1,583.25","3,70,994","1,03,35,06,541.75","21,099"
"12-Jan-2021","EQ","2,865.00","2,905.00","2,825.00","2,851.45","2,828.25","2,833.50","2,868.85","3,031.20","1,583.25","4,39,543","1,26,09,82,145.20","22,995"
"11-Jan-2021","EQ","2,880.00","2,881.40","2,834.70","2,851.90","2,845.85","2,851.45","2,857.05","3,031.20","1,583.25","2,75,998","78,85,39,971.60","14,567"
"08-Jan-2021","EQ","2,789.00","2,872.00","2,775.50","2,775.95","2,860.00","2,851.90","2,837.36","3,031.20","1,583.25","5,21,368","1,47,93,08,748.10","22,925"
"07-Jan-2021","EQ","2,797.00","2,811.00","2,765.00","2,790.70","2,770.00","2,775.95","2,788.71","3,031.20","1,583.25","3,51,746","98,09,17,640.30","15,195"
"06-Jan-2021","EQ","2,825.00","2,855.95","2,768.40","2,809.45","2,788.20","2,790.70","2,810.84","3,031.20","1,583.25","2,61,496","73,50,22,346.70","15,879"
"05-Jan-2021","EQ","2,790.00","2,822.95","2,778.65","2,794.65","2,816.00","2,809.45","2,805.32","3,031.20","1,583.25","1,97,144","55,30,51,835.80","12,756"
"04-Jan-2021","EQ","2,817.65","2,823.50","2,780.50","2,795.05","2,799.50","2,794.65","2,801.44","3,031.20","1,583.25","2,01,484","56,44,44,577.45","14,451"
"01-Jan-2021","EQ","2,802.90","2,819.85","2,785.00","2,802.70","2,808.00","2,795.05","2,803.31","3,031.20","1,583.25","1,44,665","40,55,41,452.15","7,888"
"31-Dec-2020","EQ","2,787.00","2,828.00","2,765.65","2,793.00","2,800.00","2,802.70","2,805.00","3,031.20","1,583.25","4,29,094","1,20,36,08,623.00","24,009"
"30-Dec-2020","EQ","2,759.80","2,800.00","2,736.00","2,758.80","2,759.00","2,793.00","2,766.58","3,031.20","1,583.25","3,08,553","85,36,37,045.75","18,531"
"29-Dec-2020","EQ","2,796.20","2,805.70","2,745.00","2,795.20","2,754.30","2,758.80","2,766.19","3,031.20","1,583.25","3,08,077","85,21,99,564.70","18,031"
"28-Dec-2020","EQ","2,798.85","2,856.55","2,777.95","2,785.35","2,788.00","2,795.20","2,820.96","3,031.20","1,583.25","3,39,863","95,87,39,237.35","21,658"
"24-Dec-2020","EQ","2,813.60","2,835.05","2,766.45","2,799.65","2,790.00","2,785.35","2,798.36","3,031.20","1,583.25","2,25,747","63,17,20,958.40","13,164"
"23-Dec-2020","EQ","2,743.95","2,805.00","2,735.00","2,743.60","2,800.00","2,799.65","2,782.72","3,031.20","1,583.25","2,53,149","70,44,43,334.80","13,788"
"22-Dec-2020","EQ","2,669.95","2,755.90","2,600.00","2,668.05","2,743.95","2,743.60","2,692.15","3,031.20","1,583.25","3,53,342","95,12,48,641.25","18,536"
"21-Dec-2020","EQ","2,778.00","2,809.60","2,583.40","2,779.10","2,658.00","2,668.05","2,738.46","3,031.20","1,583.25","5,12,738","1,40,41,10,432.75","31,058"
"18-Dec-2020","EQ","2,760.00","2,815.00","2,719.35","2,760.55","2,773.00","2,779.10","2,775.14","3,031.20","1,583.25","5,24,883","1,45,66,25,306.05","25,922"
"17-Dec-2020","EQ","2,785.00","2,795.00","2,750.00","2,788.95","2,757.00","2,760.55","2,771.76","3,031.20","1,583.25","2,90,138","80,41,91,634.40","14,236"
"16-Dec-2020","EQ","2,751.00","2,802.00","2,725.50","2,749.20","2,788.00","2,788.95","2,773.59","3,031.20","1,583.25","5,69,546","1,57,96,88,337.65","25,283"
"15-Dec-2020","EQ","2,721.00","2,766.15","2,705.00","2,703.80","2,749.00","2,749.20","2,738.15","3,031.20","1,583.25","11,87,738","3,25,22,00,062.90","50,373"
"14-Dec-2020","EQ","2,643.70","2,710.95","2,641.35","2,646.70","2,704.50","2,703.80","2,679.33","3,031.20","1,583.25","4,65,356","1,24,68,42,928.45","24,646"
"11-Dec-2020","EQ","2,648.00","2,655.00","2,620.00","2,651.70","2,641.10","2,646.70","2,635.84","3,031.20","1,583.25","3,56,343","93,92,63,721.95","18,994"
"10-Dec-2020","EQ","2,640.00","2,693.65","2,625.05","2,655.40","2,649.50","2,651.70","2,660.04","3,031.20","1,583.25","5,35,280","1,42,38,65,539.85","25,369"
"09-Dec-2020","EQ","2,690.00","2,690.00","2,651.05","2,671.55","2,660.00","2,655.40","2,665.50","3,031.20","1,583.25","2,95,651","78,80,58,692.15","15,699"
"08-Dec-2020","EQ","2,704.00","2,727.95","2,662.20","2,690.90","2,670.00","2,671.55","2,692.83","3,031.20","1,583.25","4,27,553","1,15,13,27,308.65","26,310"
"07-Dec-2020","EQ","2,660.25","2,705.00","2,611.95","2,665.25","2,693.30","2,690.90","2,664.44","3,031.20","1,583.25","5,48,965","1,46,26,85,321.40","27,433"
"04-Dec-2020","EQ","2,681.90","2,687.35","2,630.50","2,670.15","2,666.25","2,665.25","2,650.95","3,031.20","1,583.25","4,12,147","1,09,25,80,929.40","27,433"
"03-Dec-2020","EQ","2,706.00","2,718.00","2,660.60","2,690.05","2,666.05","2,670.15","2,679.74","3,031.20","1,583.25","3,05,669","81,91,12,169.20","16,250"
"02-Dec-2020","EQ","2,659.00","2,700.00","2,644.60","2,653.60","2,691.00","2,690.05","2,675.87","3,031.20","1,583.25","3,58,201","95,84,97,647.15","24,482"
"01-Dec-2020","EQ","2,630.00","2,670.50","2,609.70","2,615.10","2,651.70","2,653.60","2,645.50","3,031.20","1,583.25","2,79,813","74,02,44,138.15","19,922"
"27-Nov-2020","EQ","2,620.00","2,679.50","2,596.00","2,615.70","2,618.00","2,615.10","2,633.56","3,031.20","1,583.25","6,61,988","1,74,33,82,141.00","26,691"
"26-Nov-2020","EQ","2,597.75","2,624.00","2,587.50","2,584.80","2,610.15","2,615.70","2,607.54","3,031.20","1,583.25","4,10,020","1,06,91,43,776.55","16,221"
"25-Nov-2020","EQ","2,635.00","2,639.05","2,575.20","2,622.65","2,577.25","2,584.80","2,602.35","3,031.20","1,583.25","3,22,296","83,87,26,167.20","18,459"
